City,Date,PM2.5,PM10,NO2,AQI
Delhi,2024-11-15 19:00:00,96.4,102.7,40.7,221.12
Delhi,2024-11-15 20:00:00,103.1,109.9,40.4,243.22999999999996
Delhi,2024-11-15 21:00:00,110.6,118.0,36.8,267.97999999999996
Delhi,2024-11-15 22:00:00,117.3,124.8,31.3,290.09
Delhi,2024-11-15 23:00:00,121.1,129.0,26.3,302.2
Delhi,2024-11-16 00:00:00,123.4,131.3,22.3,306.8
Delhi,2024-11-16 01:00:00,125.7,133.2,18.9,311.4
Delhi,2024-11-16 02:00:00,128.5,136.4,17.1,317.0
Delhi,2024-11-16 03:00:00,132.2,140.2,17.2,324.4
Delhi,2024-11-16 04:00:00,135.5,143.4,18.9,331.0
Delhi,2024-11-16 05:00:00,151.8,160.2,36.1,363.6
Delhi,2024-11-16 06:00:00,155.5,163.4,39.8,371.0
Delhi,2024-11-16 07:00:00,163.4,170.9,44.5,386.8
Delhi,2024-11-16 08:00:00,160.2,166.2,44.9,380.4
Delhi,2024-11-16 09:00:00,149.9,158.3,37.1,359.8
Delhi,2024-11-16 10:00:00,139.7,151.3,25.1,339.4
Delhi,2024-11-16 11:00:00,129.0,142.5,15.4,318.0
Delhi,2024-11-16 12:00:00,115.0,129.5,9.4,282.5
Delhi,2024-11-16 13:00:00,98.7,112.5,5.8,228.71
Delhi,2024-11-16 14:00:00,84.8,96.9,7.4,181.83999999999997
Delhi,2024-11-16 15:00:00,78.7,89.2,18.1,161.71
Delhi,2024-11-16 16:00:00,81.3,89.9,34.1,170.29
Delhi,2024-11-16 17:00:00,110.8,121.1,61.8,268.64
Delhi,2024-11-16 18:00:00,116.9,126.2,64.0,288.77
Delhi,2024-11-16 19:00:00,122.5,131.3,66.6,305.0
Delhi,2024-11-16 20:00:00,126.7,135.5,65.2,313.4
Delhi,2024-11-16 21:00:00,131.3,140.2,56.3,322.6
Delhi,2024-11-16 22:00:00,128.1,136.0,43.4,316.2
Delhi,2024-11-16 23:00:00,127.1,134.1,32.6,314.2
Delhi,2024-11-17 00:00:00,129.0,135.5,25.9,318.0
Delhi,2024-11-17 01:00:00,132.2,138.8,21.3,324.4
Delhi,2024-11-17 02:00:00,135.0,141.6,18.5,330.0
Delhi,2024-11-17 03:00:00,136.9,143.0,17.4,333.8
Delhi,2024-11-17 04:00:00,138.8,145.3,18.0,337.6
Delhi,2024-11-17 05:00:00,139.2,144.8,23.4,338.4
Delhi,2024-11-17 06:00:00,143.9,149.0,28.7,347.8
Delhi,2024-11-17 07:00:00,149.9,155.1,35.7,359.8
Delhi,2024-11-17 08:00:00,150.4,154.6,38.7,360.8
Delhi,2024-11-17 09:00:00,142.0,148.1,34.0,344.0
Delhi,2024-11-17 10:00:00,128.1,135.5,25.2,316.2
Delhi,2024-11-17 11:00:00,116.6,126.7,18.0,287.78
Delhi,2024-11-17 12:00:00,109.4,121.1,12.7,264.02
Delhi,2024-11-17 13:00:00,105.7,117.8,9.0,251.81
Delhi,2024-11-17 14:00:00,102.7,114.6,10.8,241.91
Delhi,2024-11-17 15:00:00,95.2,105.9,23.0,217.16
Delhi,2024-11-17 16:00:00,95.5,103.6,40.7,218.15
Delhi,2024-11-17 17:00:00,154.1,167.6,59.3,368.2
Delhi,2024-11-17 18:00:00,159.3,171.4,58.6,378.6
Delhi,2024-11-17 19:00:00,157.4,168.6,57.3,374.8
Delhi,2024-11-17 20:00:00,151.3,161.6,54.0,362.6
Delhi,2024-11-17 21:00:00,145.8,156.0,47.3,351.6
Delhi,2024-11-17 22:00:00,140.6,150.9,38.6,341.2
Delhi,2024-11-17 23:00:00,136.0,146.2,31.3,332.0
Delhi,2024-11-18 00:00:00,132.7,143.9,26.5,325.4
Delhi,2024-11-18 01:00:00,132.2,143.4,23.2,324.4
Delhi,2024-11-18 02:00:00,132.2,143.4,20.8,324.4
Delhi,2024-11-18 03:00:00,132.7,144.4,19.1,325.4
Delhi,2024-11-18 04:00:00,132.7,143.9,18.4,325.4
Delhi,2024-11-18 05:00:00,136.9,149.0,19.4,333.8
Delhi,2024-11-18 06:00:00,138.8,149.9,25.8,337.6
Delhi,2024-11-18 07:00:00,143.0,153.7,34.2,346.0
Delhi,2024-11-18 08:00:00,142.0,149.5,37.8,344.0
Delhi,2024-11-18 09:00:00,130.9,140.6,32.1,321.8
Delhi,2024-11-18 10:00:00,111.5,121.5,21.7,270.95
Delhi,2024-11-18 11:00:00,82.0,91.3,13.4,172.6
Delhi,2024-11-18 12:00:00,61.5,69.6,8.2,104.95
Delhi,2024-11-18 13:00:00,55.3,62.9,5.2,90.47999999999999
Delhi,2024-11-18 14:00:00,51.3,58.2,7.8,84.08
Delhi,2024-11-18 15:00:00,48.9,54.9,20.4,80.24
Delhi,2024-11-18 16:00:00,49.6,54.5,38.8,81.36
Delhi,2024-11-18 17:00:00,99.4,110.8,56.8,231.02
Delhi,2024-11-18 18:00:00,105.9,115.9,59.1,252.47000000000003
Delhi,2024-11-18 19:00:00,108.0,116.9,62.2,259.4
Delhi,2024-11-18 20:00:00,107.8,115.7,63.2,258.74
Delhi,2024-11-18 21:00:00,107.6,115.0,60.8,258.08
Delhi,2024-11-18 22:00:00,107.3,114.1,56.4,257.09
Delhi,2024-11-18 23:00:00,105.7,112.0,51.6,251.81
Delhi,2024-11-19 00:00:00,104.1,109.9,46.4,246.52999999999997
Delhi,2024-11-19 01:00:00,102.9,108.3,40.7,242.57000000000002
Delhi,2024-11-19 02:00:00,101.3,106.4,36.1,237.29
Delhi,2024-11-19 03:00:00,99.2,103.8,32.8,230.36
Delhi,2024-11-19 04:00:00,96.9,101.0,30.5,222.77
Delhi,2024-11-19 05:00:00,104.8,109.2,37.0,248.83999999999997
Delhi,2024-11-19 06:00:00,108.3,112.2,39.7,260.39
Delhi,2024-11-19 07:00:00,115.7,119.7,43.0,284.81
Delhi,2024-11-19 08:00:00,112.5,115.3,42.9,274.25
Delhi,2024-11-19 09:00:00,105.2,107.8,36.3,250.16
Delhi,2024-11-19 10:00:00,89.9,92.7,26.3,198.67000000000002
Delhi,2024-11-19 11:00:00,69.2,71.9,18.0,130.36
Delhi,2024-11-19 12:00:00,44.9,47.4,11.3,73.84
Delhi,2024-11-19 13:00:00,40.2,42.8,6.2,66.32000000000001
Delhi,2024-11-19 14:00:00,38.6,41.4,8.1,63.760000000000005
Delhi,2024-11-19 15:00:00,37.8,40.5,22.2,62.48
Delhi,2024-11-19 16:00:00,41.6,43.7,43.1,68.56
Delhi,2024-11-19 17:00:00,107.8,113.9,66.1,258.74
Delhi,2024-11-19 18:00:00,123.4,129.5,71.2,306.8
Delhi,2024-11-19 19:00:00,130.9,136.0,78.0,321.8
Delhi,2024-11-19 20:00:00,131.8,136.9,81.2,323.6
Delhi,2024-11-19 21:00:00,130.4,135.0,78.2,320.8
Delhi,2024-11-19 22:00:00,129.0,133.2,71.7,318.0
Delhi,2024-11-19 23:00:00,124.8,129.0,64.2,309.6
Delhi,2024-11-20 00:00:00,119.2,122.9,55.8,296.36
Delhi,2024-11-20 01:00:00,113.4,116.9,46.4,277.22
Delhi,2024-11-20 02:00:00,109.2,112.7,38.7,263.36
Delhi,2024-11-20 03:00:00,106.2,109.4,33.3,253.46
Delhi,2024-11-20 04:00:00,104.1,107.1,29.5,246.52999999999997
Delhi,2024-11-20 05:00:00,113.2,116.2,36.4,276.56
Delhi,2024-11-20 06:00:00,114.6,117.3,39.3,281.17999999999995
Delhi,2024-11-20 07:00:00,120.6,123.4,42.9,301.2
Delhi,2024-11-20 08:00:00,117.8,119.7,43.0,291.74
Delhi,2024-11-20 09:00:00,112.0,114.1,36.5,272.6
Delhi,2024-11-20 10:00:00,98.7,101.3,26.5,228.71
Delhi,2024-11-20 11:00:00,79.2,81.7,18.4,163.36
Delhi,2024-11-20 12:00:00,61.0,63.8,11.8,103.3
Delhi,2024-11-20 13:00:00,52.9,55.8,7.1,86.64
Delhi,2024-11-20 14:00:00,50.2,53.1,10.5,82.32000000000001
Delhi,2024-11-20 15:00:00,48.5,51.2,28.1,79.6
Delhi,2024-11-20 16:00:00,53.0,55.2,53.8,86.80000000000001
Delhi,2024-11-20 17:00:00,103.1,106.6,81.5,243.22999999999996
Delhi,2024-11-20 18:00:00,116.6,120.1,85.6,287.78
Delhi,2024-11-20 19:00:00,130.4,133.2,91.2,320.8
Delhi,2024-11-20 20:00:00,141.6,144.4,94.6,343.2
Delhi,2024-11-20 21:00:00,150.9,153.7,94.3,361.8
Delhi,2024-11-20 22:00:00,156.5,158.8,91.7,373.0
Delhi,2024-11-20 23:00:00,155.5,157.9,87.7,371.0
Delhi,2024-11-21 00:00:00,149.9,152.3,82.1,359.8
Delhi,2024-11-21 01:00:00,143.0,144.8,75.1,346.0
Delhi,2024-11-21 02:00:00,135.5,137.4,67.7,331.0
Delhi,2024-11-21 03:00:00,128.5,130.4,59.1,317.0
Delhi,2024-11-21 04:00:00,122.5,123.9,50.2,305.0
Delhi,2024-11-21 05:00:00,136.9,138.3,55.1,333.8
Delhi,2024-11-21 06:00:00,138.3,139.7,55.3,336.6
Delhi,2024-11-21 07:00:00,144.8,146.2,55.1,349.6
Delhi,2024-11-21 08:00:00,138.3,139.2,51.7,336.6
Delhi,2024-11-21 09:00:00,129.5,130.4,42.2,319.0
Delhi,2024-11-21 10:00:00,102.0,103.1,29.4,239.6
Delhi,2024-11-21 11:00:00,75.9,77.5,19.3,152.47000000000003
Delhi,2024-11-21 12:00:00,56.8,58.9,12.3,92.88
Delhi,2024-11-21 13:00:00,48.2,50.5,8.0,79.12
Delhi,2024-11-21 14:00:00,45.8,48.1,11.0,75.28
Delhi,2024-11-21 15:00:00,44.7,46.9,26.3,73.52000000000001
Delhi,2024-11-21 16:00:00,48.7,50.5,49.0,79.92
Delhi,2024-11-21 17:00:00,90.3,93.8,67.7,200.98999999999998
Delhi,2024-11-21 18:00:00,107.6,111.1,74.6,258.08
Delhi,2024-11-21 19:00:00,121.5,124.8,84.0,303.0
Delhi,2024-11-21 20:00:00,135.0,138.3,91.1,330.0
Delhi,2024-11-21 21:00:00,148.5,151.8,94.1,357.0
Delhi,2024-11-21 22:00:00,159.3,163.0,94.6,378.6
Delhi,2024-11-21 23:00:00,163.9,167.6,93.1,387.8
Delhi,2024-11-22 00:00:00,163.4,167.2,88.7,386.8
Delhi,2024-11-22 01:00:00,160.2,163.9,82.2,380.4
Delhi,2024-11-22 02:00:00,156.5,160.2,76.0,373.0
Delhi,2024-11-22 03:00:00,153.2,157.4,70.7,366.4
Delhi,2024-11-22 04:00:00,151.3,155.5,65.7,362.6
Delhi,2024-11-22 05:00:00,156.5,160.2,65.0,373.0
Delhi,2024-11-22 06:00:00,166.7,170.4,67.0,393.4
Delhi,2024-11-22 07:00:00,185.3,189.5,69.1,430.6
Delhi,2024-11-22 08:00:00,185.8,188.1,66.8,431.6
Delhi,2024-11-22 09:00:00,161.6,164.4,56.0,383.2
Delhi,2024-11-22 10:00:00,136.4,139.7,40.7,332.8
Delhi,2024-11-22 11:00:00,113.2,116.9,27.9,276.56
Delhi,2024-11-22 12:00:00,88.9,92.9,17.9,195.37
Delhi,2024-11-22 13:00:00,81.5,85.4,10.5,170.95
Delhi,2024-11-22 14:00:00,77.1,80.6,12.0,156.42999999999998
Delhi,2024-11-22 15:00:00,74.3,77.5,28.5,147.19
Delhi,2024-11-22 16:00:00,78.7,81.5,54.0,161.71
Delhi,2024-11-22 17:00:00,138.3,143.9,84.2,336.6
Delhi,2024-11-22 18:00:00,165.3,170.4,92.8,390.6
Delhi,2024-11-22 19:00:00,186.3,191.9,104.5,432.6
Delhi,2024-11-22 20:00:00,204.4,209.5,112.6,468.8
Delhi,2024-11-22 21:00:00,219.8,224.9,114.1,499.6
Delhi,2024-11-22 22:00:00,231.9,237.5,112.0,523.8
Delhi,2024-11-22 23:00:00,236.1,241.2,108.9,532.2
Delhi,2024-11-23 00:00:00,233.8,239.3,105.4,527.6
Delhi,2024-11-23 01:00:00,230.5,236.1,100.9,521.0
Delhi,2024-11-23 02:00:00,227.2,232.8,96.1,514.4
Delhi,2024-11-23 03:00:00,223.1,228.6,90.7,506.2
Delhi,2024-11-23 04:00:00,218.9,224.4,84.9,497.8
Delhi,2024-11-23 05:00:00,234.7,240.3,100.5,529.4
Delhi,2024-11-23 06:00:00,236.1,241.2,99.1,532.2
Delhi,2024-11-23 07:00:00,230.0,235.2,96.4,520.0
Delhi,2024-11-23 08:00:00,198.4,202.1,89.1,456.8
Delhi,2024-11-23 09:00:00,172.8,176.5,73.3,405.6
Delhi,2024-11-23 10:00:00,143.9,148.5,52.9,347.8
Delhi,2024-11-23 11:00:00,114.8,120.6,35.8,281.84
Delhi,2024-11-23 12:00:00,91.0,97.1,21.9,203.3
Delhi,2024-11-23 13:00:00,75.4,81.0,11.4,150.82000000000002
Delhi,2024-11-23 14:00:00,62.9,67.5,12.3,109.57
Delhi,2024-11-23 15:00:00,54.6,58.7,33.4,89.36000000000001
Delhi,2024-11-23 16:00:00,63.3,66.6,66.0,110.88999999999999
Delhi,2024-11-23 17:00:00,136.0,142.5,102.1,332.0
Delhi,2024-11-23 18:00:00,169.0,176.0,108.1,398.0
Delhi,2024-11-23 19:00:00,196.5,203.5,116.5,453.0
Delhi,2024-11-23 20:00:00,216.1,222.6,123.9,492.2
Delhi,2024-11-23 21:00:00,229.1,236.1,129.9,518.2
Delhi,2024-11-23 22:00:00,237.0,244.0,134.9,534.0
Delhi,2024-11-23 23:00:00,234.2,240.3,136.1,528.4
Delhi,2024-11-24 00:00:00,220.3,226.8,132.4,500.6
Delhi,2024-11-24 01:00:00,197.0,203.0,124.9,454.0
Delhi,2024-11-24 02:00:00,170.9,176.0,115.0,401.8
Delhi,2024-11-24 03:00:00,144.8,149.0,101.3,349.6
Delhi,2024-11-24 04:00:00,124.3,128.1,85.2,308.6
Delhi,2024-11-24 05:00:00,130.4,134.1,90.1,320.8
Delhi,2024-11-24 06:00:00,103.1,106.2,78.7,243.22999999999996
Delhi,2024-11-24 07:00:00,87.5,89.9,62.7,190.75
Delhi,2024-11-24 08:00:00,72.6,74.5,48.1,141.57999999999998
Delhi,2024-11-24 09:00:00,62.9,64.5,36.9,109.57
Delhi,2024-11-24 10:00:00,53.0,54.8,27.2,86.80000000000001
Delhi,2024-11-24 11:00:00,44.6,47.0,19.4,73.36
Delhi,2024-11-24 12:00:00,41.7,44.7,12.4,68.72
Delhi,2024-11-24 13:00:00,39.1,42.8,7.4,64.56
Delhi,2024-11-24 14:00:00,37.7,42.0,8.3,62.32000000000001
Delhi,2024-11-24 15:00:00,37.4,41.6,19.5,61.839999999999996
Delhi,2024-11-24 16:00:00,41.3,44.7,36.7,68.08
Delhi,2024-11-24 17:00:00,67.1,73.1,58.7,123.42999999999998
Delhi,2024-11-24 18:00:00,75.7,80.8,63.4,151.81
Delhi,2024-11-24 19:00:00,81.5,85.7,69.6,170.95
Delhi,2024-11-24 20:00:00,83.6,87.3,72.6,177.88
Delhi,2024-11-24 21:00:00,84.5,88.0,70.1,180.85
Delhi,2024-11-24 22:00:00,85.4,88.7,64.4,183.82
Delhi,2024-11-24 23:00:00,85.0,88.0,58.1,182.5
Delhi,2024-11-25 00:00:00,83.8,86.8,51.5,178.54
Delhi,2024-11-25 01:00:00,84.3,87.5,44.3,180.19
Delhi,2024-11-25 02:00:00,85.7,89.2,38.3,184.81
Delhi,2024-11-25 03:00:00,87.5,91.0,33.7,190.75
Delhi,2024-11-25 04:00:00,90.3,93.8,30.2,200.98999999999998
Delhi,2024-11-25 05:00:00,84.8,88.0,22.4,181.83999999999997
Delhi,2024-11-25 06:00:00,94.8,98.0,27.2,215.83999999999997
Delhi,2024-11-25 07:00:00,108.5,111.8,33.5,261.05
Delhi,2024-11-25 08:00:00,118.0,120.6,36.4,292.4
Delhi,2024-11-25 09:00:00,122.9,126.7,32.7,305.8
Delhi,2024-11-25 10:00:00,126.7,130.9,25.5,313.4
Delhi,2024-11-25 11:00:00,121.5,127.6,19.2,303.0
Delhi,2024-11-25 12:00:00,107.6,115.5,13.6,258.08
Delhi,2024-11-25 13:00:00,103.1,112.7,8.8,243.22999999999996
Delhi,2024-11-25 14:00:00,100.4,110.8,9.4,234.32000000000002
Delhi,2024-11-25 15:00:00,97.3,107.8,19.6,224.08999999999997
Delhi,2024-11-25 16:00:00,100.8,109.2,35.2,235.64
Delhi,2024-11-25 17:00:00,120.6,129.5,42.7,301.2
Delhi,2024-11-25 18:00:00,121.5,129.0,45.6,303.0
Delhi,2024-11-25 19:00:00,120.6,127.1,49.4,301.2
Delhi,2024-11-25 20:00:00,117.1,122.9,51.0,289.42999999999995
Delhi,2024-11-25 21:00:00,112.9,118.0,48.8,275.57000000000005
Delhi,2024-11-25 22:00:00,107.8,112.5,44.4,258.74
Delhi,2024-11-25 23:00:00,100.6,104.8,39.7,234.98
Delhi,2024-11-26 00:00:00,92.7,96.4,34.8,208.91
Delhi,2024-11-26 01:00:00,86.6,90.1,29.6,187.77999999999997
Delhi,2024-11-26 02:00:00,82.9,86.4,25.8,175.57000000000002
Delhi,2024-11-26 03:00:00,80.8,84.3,24.0,168.64
Delhi,2024-11-26 04:00:00,79.4,82.9,23.7,164.02
Delhi,2024-11-26 05:00:00,87.5,91.3,29.1,190.75
Delhi,2024-11-26 06:00:00,88.7,92.4,31.9,194.71
Delhi,2024-11-26 07:00:00,95.7,99.7,35.5,218.81
Delhi,2024-11-26 08:00:00,97.8,101.0,36.2,225.73999999999998
Delhi,2024-11-26 09:00:00,95.0,98.7,31.4,216.5
Delhi,2024-11-26 10:00:00,85.9,90.8,23.7,185.47000000000003
Delhi,2024-11-26 11:00:00,67.8,73.6,17.1,125.73999999999998
Delhi,2024-11-26 12:00:00,47.4,52.4,11.6,77.84
Delhi,2024-11-26 13:00:00,40.0,44.4,7.1,66.0
Delhi,2024-11-26 14:00:00,36.2,40.0,7.8,59.92
Delhi,2024-11-26 15:00:00,34.5,38.0,17.6,57.2
Delhi,2024-11-26 16:00:00,36.6,39.5,32.6,60.56
Delhi,2024-11-26 17:00:00,59.6,64.3,48.1,97.36000000000001
Delhi,2024-11-26 18:00:00,68.9,72.9,51.8,129.37
Delhi,2024-11-26 19:00:00,73.1,76.8,56.7,143.22999999999996
Delhi,2024-11-26 20:00:00,74.7,78.5,59.0,148.51
Delhi,2024-11-26 21:00:00,76.8,80.6,56.6,155.44
Delhi,2024-11-26 22:00:00,79.6,83.6,51.6,164.67999999999998
Delhi,2024-11-26 23:00:00,81.3,85.4,46.4,170.29
Delhi,2024-11-27 00:00:00,81.5,85.7,40.9,170.95
Delhi,2024-11-27 01:00:00,82.0,86.4,35.2,172.6
Delhi,2024-11-27 02:00:00,83.4,88.0,31.5,177.22000000000003
Delhi,2024-11-27 03:00:00,85.9,90.8,30.8,185.47000000000003
Delhi,2024-11-27 04:00:00,89.2,94.1,32.1,196.36
Delhi,2024-11-27 05:00:00,96.9,101.7,36.6,222.77
Delhi,2024-11-27 06:00:00,102.0,106.9,40.2,239.6
Delhi,2024-11-27 07:00:00,113.4,118.5,44.8,277.22
Delhi,2024-11-27 08:00:00,115.0,119.0,45.2,282.5
Delhi,2024-11-27 09:00:00,107.8,111.3,37.7,258.74
Delhi,2024-11-27 10:00:00,86.4,90.3,26.0,187.12
Delhi,2024-11-27 11:00:00,59.4,63.1,16.7,97.03999999999999
Delhi,2024-11-27 12:00:00,41.1,44.2,10.7,67.76
Delhi,2024-11-27 13:00:00,34.8,37.6,6.9,57.67999999999999
Delhi,2024-11-27 14:00:00,32.0,34.7,9.0,53.2
Delhi,2024-11-27 15:00:00,31.0,33.4,20.6,51.6
Delhi,2024-11-27 16:00:00,34.1,36.1,37.9,56.56
Delhi,2024-11-27 17:00:00,57.0,59.8,56.6,93.2
Delhi,2024-11-27 18:00:00,69.6,72.4,64.6,131.67999999999998
Delhi,2024-11-27 19:00:00,85.4,88.2,75.6,183.82
Delhi,2024-11-27 20:00:00,100.6,103.4,83.8,234.98
Delhi,2024-11-27 21:00:00,114.1,116.9,86.6,279.53
Delhi,2024-11-27 22:00:00,126.2,129.5,86.5,312.4
Delhi,2024-11-27 23:00:00,132.7,136.0,85.1,325.4
Delhi,2024-11-28 00:00:00,132.2,136.4,82.5,324.4
Delhi,2024-11-28 01:00:00,130.9,135.0,78.6,321.8
Delhi,2024-11-28 02:00:00,129.5,133.6,74.7,319.0
Delhi,2024-11-28 03:00:00,128.1,132.2,71.1,316.2
Delhi,2024-11-28 04:00:00,125.7,129.9,67.6,311.4
Delhi,2024-11-28 05:00:00,114.8,118.0,63.8,281.84
Delhi,2024-11-28 06:00:00,121.5,125.3,64.6,303.0
Delhi,2024-11-28 07:00:00,136.4,140.2,65.3,332.8
Delhi,2024-11-28 08:00:00,136.4,139.2,61.9,332.8
Delhi,2024-11-28 09:00:00,115.5,117.3,51.1,284.15
Delhi,2024-11-28 10:00:00,90.8,92.9,36.2,202.64
Delhi,2024-11-28 11:00:00,65.7,67.5,24.1,118.81
Delhi,2024-11-28 12:00:00,48.2,50.8,15.4,79.12
Delhi,2024-11-28 13:00:00,45.2,48.0,9.4,74.32000000000001
Delhi,2024-11-28 14:00:00,43.8,46.6,10.7,72.08
Delhi,2024-11-28 15:00:00,43.4,46.2,24.0,71.44
Delhi,2024-11-28 16:00:00,48.4,50.8,44.5,79.44
Delhi,2024-11-28 17:00:00,68.9,71.5,62.3,129.37
Delhi,2024-11-28 18:00:00,89.6,92.0,71.3,197.67999999999998
Delhi,2024-11-28 19:00:00,104.5,106.6,83.6,247.85
Delhi,2024-11-28 20:00:00,115.7,117.8,92.3,284.81
Delhi,2024-11-28 21:00:00,124.3,126.2,93.9,308.6
Delhi,2024-11-28 22:00:00,132.7,134.6,91.9,325.4
Delhi,2024-11-28 23:00:00,139.2,141.1,89.2,338.4
Delhi,2024-11-29 00:00:00,143.0,144.8,86.5,346.0
Delhi,2024-11-29 01:00:00,146.2,148.5,83.2,352.4
Delhi,2024-11-29 02:00:00,149.0,151.3,80.1,358.0
Delhi,2024-11-29 03:00:00,150.9,153.2,77.3,361.8
Delhi,2024-11-29 04:00:00,152.7,154.6,74.7,365.4
Delhi,2024-11-29 05:00:00,149.9,151.8,73.5,359.8
Delhi,2024-11-29 06:00:00,157.4,159.3,75.4,374.8
Delhi,2024-11-29 07:00:00,171.4,173.2,77.4,402.8
Delhi,2024-11-29 08:00:00,165.8,167.2,73.7,391.6
Delhi,2024-11-29 09:00:00,135.5,136.9,59.2,331.0
Delhi,2024-11-29 10:00:00,100.1,102.2,39.1,233.32999999999998
Delhi,2024-11-29 11:00:00,74.3,77.1,23.6,147.19
Delhi,2024-11-29 12:00:00,57.6,60.5,15.4,94.16
Delhi,2024-11-29 13:00:00,52.3,54.8,11.7,85.68
Delhi,2024-11-29 14:00:00,49.7,52.2,14.4,81.52000000000001
Delhi,2024-11-29 15:00:00,48.0,50.3,26.6,78.8
Delhi,2024-11-29 16:00:00,50.8,52.7,45.1,83.28
Delhi,2024-11-29 17:00:00,87.8,91.3,61.0,191.73999999999998
Delhi,2024-11-29 18:00:00,108.3,111.8,70.8,260.39
Delhi,2024-11-29 19:00:00,123.4,126.2,84.3,306.8
Delhi,2024-11-29 20:00:00,138.3,141.6,94.1,336.6
Delhi,2024-11-29 21:00:00,154.1,156.9,97.1,368.2
Delhi,2024-11-29 22:00:00,167.2,170.0,96.5,394.4
Delhi,2024-11-29 23:00:00,173.7,176.5,94.2,407.4
Delhi,2024-11-30 00:00:00,172.8,175.6,90.7,405.6
Delhi,2024-11-30 01:00:00,169.0,171.8,85.5,398.0
Delhi,2024-11-30 02:00:00,159.7,162.1,79.0,379.4
Delhi,2024-11-30 03:00:00,145.3,147.1,70.2,350.6
Delhi,2024-11-30 04:00:00,127.6,129.5,60.1,315.2
Delhi,2024-11-30 05:00:00,131.3,133.2,61.2,322.6
Delhi,2024-11-30 06:00:00,131.3,133.2,59.4,322.6
Delhi,2024-11-30 07:00:00,136.9,138.3,56.4,333.8
Delhi,2024-11-30 08:00:00,127.6,129.0,50.8,315.2
Delhi,2024-11-30 09:00:00,114.8,115.9,40.4,281.84
Delhi,2024-11-30 10:00:00,88.0,89.6,27.4,192.39999999999998
Delhi,2024-11-30 11:00:00,63.6,66.1,17.4,111.88000000000001
Delhi,2024-11-30 12:00:00,47.4,50.2,11.6,77.84
Delhi,2024-11-30 13:00:00,43.5,46.4,8.9,71.6
Delhi,2024-11-30 14:00:00,43.2,46.2,11.2,71.12
Delhi,2024-11-30 15:00:00,43.8,46.9,21.6,72.08
Delhi,2024-11-30 16:00:00,46.4,49.5,36.9,76.24
Delhi,2024-11-30 17:00:00,64.3,68.7,45.6,114.19
Delhi,2024-11-30 18:00:00,74.5,78.5,48.6,147.85
Delhi,2024-11-30 19:00:00,76.8,81.3,52.5,155.44
Delhi,2024-11-30 20:00:00,77.8,82.4,54.8,158.73999999999998
Delhi,2024-11-30 21:00:00,79.9,84.8,54.4,165.67000000000002
Delhi,2024-11-30 22:00:00,83.6,88.2,52.3,177.88
Delhi,2024-11-30 23:00:00,85.4,89.6,48.6,183.82
Delhi,2024-12-01 00:00:00,84.8,88.9,42.3,181.83999999999997
Delhi,2024-12-01 01:00:00,83.8,87.5,34.5,178.54
Delhi,2024-12-01 02:00:00,82.4,85.7,28.1,173.92000000000002
Delhi,2024-12-01 03:00:00,80.6,83.4,23.7,167.97999999999996
Delhi,2024-12-01 04:00:00,78.2,80.8,20.8,160.06
Delhi,2024-12-01 05:00:00,79.4,82.4,22.4,164.02
Delhi,2024-12-01 06:00:00,80.8,83.6,29.3,168.64
Delhi,2024-12-01 07:00:00,90.8,93.6,38.4,202.64
Delhi,2024-12-01 08:00:00,97.6,99.7,42.7,225.07999999999998
Delhi,2024-12-01 09:00:00,87.1,90.3,37.5,189.42999999999998
Delhi,2024-12-01 10:00:00,77.5,81.5,27.4,157.75
Delhi,2024-12-01 11:00:00,60.8,65.7,19.1,102.63999999999999
Delhi,2024-12-01 12:00:00,47.7,52.9,14.0,78.32000000000001
Delhi,2024-12-01 13:00:00,43.3,47.7,10.7,71.28
Delhi,2024-12-01 14:00:00,40.5,44.2,11.6,66.8
Delhi,2024-12-01 15:00:00,38.0,41.2,19.3,62.8
Delhi,2024-12-01 16:00:00,38.1,40.9,31.3,62.96
Delhi,2024-12-01 17:00:00,51.7,55.9,38.7,84.72
Delhi,2024-12-01 18:00:00,62.2,65.7,42.8,107.26
Delhi,2024-12-01 19:00:00,67.5,70.8,48.3,124.75
Delhi,2024-12-01 20:00:00,70.3,73.1,51.4,133.98999999999998
Delhi,2024-12-01 21:00:00,72.2,75.0,50.2,140.26
Delhi,2024-12-01 22:00:00,75.2,78.0,46.5,150.16
Delhi,2024-12-01 23:00:00,77.1,79.9,42.0,156.42999999999998
Delhi,2024-12-02 00:00:00,76.8,79.9,36.6,155.44
Delhi,2024-12-02 01:00:00,76.6,79.6,30.4,154.77999999999997
Delhi,2024-12-02 02:00:00,76.4,79.4,25.6,154.12
Delhi,2024-12-02 03:00:00,75.4,78.7,22.4,150.82000000000002
Delhi,2024-12-02 04:00:00,74.7,78.0,20.5,148.51
Delhi,2024-12-02 05:00:00,84.1,87.8,26.0,179.52999999999997
Delhi,2024-12-02 06:00:00,89.6,93.4,32.2,197.67999999999998
Delhi,2024-12-02 07:00:00,103.1,106.9,40.3,243.22999999999996
Delhi,2024-12-02 08:00:00,106.4,109.4,43.6,254.12
Delhi,2024-12-02 09:00:00,100.1,103.1,37.5,233.32999999999998
Delhi,2024-12-02 10:00:00,79.6,84.1,26.5,164.67999999999998
Delhi,2024-12-02 11:00:00,49.0,54.6,17.6,80.4
Delhi,2024-12-02 12:00:00,36.1,41.4,12.1,59.760000000000005
